493.597,-304.695,-63.047,-179.9866,0.0031,-0.0017
493.609,-304.708,-83.029,167.4726,0.0007,-0.002
448.411,-265.348,-95.505,178.9155,-10.7366,-0.1253
448.424,-265.317,-43.73,-166.7544,-10.3814,-18.9657
508.969,-189.816,-68.531,-166.7566,-10.3814,-30.8507
409.474,-191.953,-43.721,-163.7795,-9.7967,-11.1337
357.228,-269.728,-43.727,-179.9039,-8.9956,21.2399
479.506,-208.925,-43.709,-170.5909,-3.3845,-31.6704
479.529,-208.914,-12.474,-173.5249,-14.8592,-44.2213
