# Detector Count (1)
DetectorCount
1

# Detector Parameters (5)
DetectorIndex, DetectorPageCount, DetectorCellXSize, DetectorCellYSize, DetectorNormalizer
0, 360, 0.180000, 0.180000, 1.525879e-05

# Page Parameters (23)
PageIndex, SourceLocationX, SourceLocationY, SourceLocationZ, SourceEulerAngle0, SourceEulerAngle1, SourceEulerAngle2, SourceEulerSequence, DetectorLocationX, DetectorLocationY, DetectorLocationZ, DetectorEulerAngle0, DetectorEulerAngle1, DetectorEulerAngle2, DetectorEulerSequence, ObjectLocationX, ObjectLocationY, ObjectLocationZ, ObjectEulerAngle0, ObjectEulerAngle1, ObjectEulerAngle2, ObjectEulerSequence, FilteringAngle
100, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.777778, 0.000000, 10.000000, 400.000000, 0.000000, 0.000000, 0, 88.180000
101, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.755556, 0.000000, 10.000000, 404.000000, 0.000000, 0.000000, 0, 88.180000
102, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.733333, 0.000000, 10.000000, 408.000000, 0.000000, 0.000000, 0, 88.180000
103, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.711111, 0.000000, 10.000000, 412.000000, 0.000000, 0.000000, 0, 88.180000
104, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.688889, 0.000000, 10.000000, 416.000000, 0.000000, 0.000000, 0, 88.180000
105, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.666667, 0.000000, 10.000000, 420.000000, 0.000000, 0.000000, 0, 88.180000
106, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.644444, 0.000000, 10.000000, 424.000000, 0.000000, 0.000000, 0, 88.180000
107, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.622222, 0.000000, 10.000000, 428.000000, 0.000000, 0.000000, 0, 88.180000
108, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.600000, 0.000000, 10.000000, 432.000000, 0.000000, 0.000000, 0, 88.180000
109, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.577778, 0.000000, 10.000000, 436.000000, 0.000000, 0.000000, 0, 88.180000
110, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.555556, 0.000000, 10.000000, 440.000000, 0.000000, 0.000000, 0, 88.180000
111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.533333, 0.000000, 10.000000, 444.000000, 0.000000, 0.000000, 0, 88.180000
112, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.511111, 0.000000, 10.000000, 448.000000, 0.000000, 0.000000, 0, 88.180000
113, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.488889, 0.000000, 10.000000, 452.000000, 0.000000, 0.000000, 0, 88.180000
114, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.466667, 0.000000, 10.000000, 456.000000, 0.000000, 0.000000, 0, 88.180000
115, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.444444, 0.000000, 10.000000, 460.000000, 0.000000, 0.000000, 0, 88.180000
116, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.422222, 0.000000, 10.000000, 464.000000, 0.000000, 0.000000, 0, 88.180000
117, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.400000, 0.000000, 10.000000, 468.000000, 0.000000, 0.000000, 0, 88.180000
118, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.377778, 0.000000, 10.000000, 472.000000, 0.000000, 0.000000, 0, 88.180000
119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.355556, 0.000000, 10.000000, 476.000000, 0.000000, 0.000000, 0, 88.180000
120, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.333333, 0.000000, 10.000000, 480.000000, 0.000000, 0.000000, 0, 88.180000
121, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.311111, 0.000000, 10.000000, 484.000000, 0.000000, 0.000000, 0, 88.180000
122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.288889, 0.000000, 10.000000, 488.000000, 0.000000, 0.000000, 0, 88.180000
123, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.266667, 0.000000, 10.000000, 492.000000, 0.000000, 0.000000, 0, 88.180000
124, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.244444, 0.000000, 10.000000, 496.000000, 0.000000, 0.000000, 0, 88.180000
125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.222222, 0.000000, 10.000000, 500.000000, 0.000000, 0.000000, 0, 88.180000
126, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.200000, 0.000000, 10.000000, 504.000000, 0.000000, 0.000000, 0, 88.180000
127, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.177778, 0.000000, 10.000000, 508.000000, 0.000000, 0.000000, 0, 88.180000
128, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.155556, 0.000000, 10.000000, 512.000000, 0.000000, 0.000000, 0, 88.180000
129, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.133333, 0.000000, 10.000000, 516.000000, 0.000000, 0.000000, 0, 88.180000
130, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.111111, 0.000000, 10.000000, 520.000000, 0.000000, 0.000000, 0, 88.180000
131, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.088889, 0.000000, 10.000000, 524.000000, 0.000000, 0.000000, 0, 88.180000
132, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.066667, 0.000000, 10.000000, 528.000000, 0.000000, 0.000000, 0, 88.180000
133, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.044444, 0.000000, 10.000000, 532.000000, 0.000000, 0.000000, 0, 88.180000
134, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.022222, 0.000000, 10.000000, 536.000000, 0.000000, 0.000000, 0, 88.180000
135, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.000000, 0.000000, 10.000000, 540.000000, 0.000000, 0.000000, 0, 88.180000
136, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.977778, 0.000000, 10.000000, 544.000000, 0.000000, 0.000000, 0, 88.180000
137, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.955556, 0.000000, 10.000000, 548.000000, 0.000000, 0.000000, 0, 88.180000
138, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.933333, 0.000000, 10.000000, 552.000000, 0.000000, 0.000000, 0, 88.180000
139, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.911111, 0.000000, 10.000000, 556.000000, 0.000000, 0.000000, 0, 88.180000
140, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.888889, 0.000000, 10.000000, 560.000000, 0.000000, 0.000000, 0, 88.180000
141, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.866667, 0.000000, 10.000000, 564.000000, 0.000000, 0.000000, 0, 88.180000
142, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.844444, 0.000000, 10.000000, 568.000000, 0.000000, 0.000000, 0, 88.180000
143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.822222, 0.000000, 10.000000, 572.000000, 0.000000, 0.000000, 0, 88.180000
144, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.800000, 0.000000, 10.000000, 576.000000, 0.000000, 0.000000, 0, 88.180000
145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.777778, 0.000000, 10.000000, 580.000000, 0.000000, 0.000000, 0, 88.180000
146, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.755556, 0.000000, 10.000000, 584.000000, 0.000000, 0.000000, 0, 88.180000
147, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.733333, 0.000000, 10.000000, 588.000000, 0.000000, 0.000000, 0, 88.180000
148, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.711111, 0.000000, 10.000000, 592.000000, 0.000000, 0.000000, 0, 88.180000
149, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.688889, 0.000000, 10.000000, 596.000000, 0.000000, 0.000000, 0, 88.180000
150, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.666667, 0.000000, 10.000000, 600.000000, 0.000000, 0.000000, 0, 88.180000
151, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.644444, 0.000000, 10.000000, 604.000000, 0.000000, 0.000000, 0, 88.180000
152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.622222, 0.000000, 10.000000, 608.000000, 0.000000, 0.000000, 0, 88.180000
153, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.600000, 0.000000, 10.000000, 612.000000, 0.000000, 0.000000, 0, 88.180000
154, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.577778, 0.000000, 10.000000, 616.000000, 0.000000, 0.000000, 0, 88.180000
155, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.555556, 0.000000, 10.000000, 620.000000, 0.000000, 0.000000, 0, 88.180000
156, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.533333, 0.000000, 10.000000, 624.000000, 0.000000, 0.000000, 0, 88.180000
157, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.511111, 0.000000, 10.000000, 628.000000, 0.000000, 0.000000, 0, 88.180000
158, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.488889, 0.000000, 10.000000, 632.000000, 0.000000, 0.000000, 0, 88.180000
159, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.466667, 0.000000, 10.000000, 636.000000, 0.000000, 0.000000, 0, 88.180000
160, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.444444, 0.000000, 10.000000, 640.000000, 0.000000, 0.000000, 0, 88.180000
161, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.422222, 0.000000, 10.000000, 644.000000, 0.000000, 0.000000, 0, 88.180000
162, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.400000, 0.000000, 10.000000, 648.000000, 0.000000, 0.000000, 0, 88.180000
163, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.377778, 0.000000, 10.000000, 652.000000, 0.000000, 0.000000, 0, 88.180000
164, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.355556, 0.000000, 10.000000, 656.000000, 0.000000, 0.000000, 0, 88.180000
165, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.333333, 0.000000, 10.000000, 660.000000, 0.000000, 0.000000, 0, 88.180000
166, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.311111, 0.000000, 10.000000, 664.000000, 0.000000, 0.000000, 0, 88.180000
167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.288889, 0.000000, 10.000000, 668.000000, 0.000000, 0.000000, 0, 88.180000
168, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.266667, 0.000000, 10.000000, 672.000000, 0.000000, 0.000000, 0, 88.180000
169, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.244444, 0.000000, 10.000000, 676.000000, 0.000000, 0.000000, 0, 88.180000
170, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.222222, 0.000000, 10.000000, 680.000000, 0.000000, 0.000000, 0, 88.180000
171, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.200000, 0.000000, 10.000000, 684.000000, 0.000000, 0.000000, 0, 88.180000
172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.177778, 0.000000, 10.000000, 688.000000, 0.000000, 0.000000, 0, 88.180000
173, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.155556, 0.000000, 10.000000, 692.000000, 0.000000, 0.000000, 0, 88.180000
174, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.133333, 0.000000, 10.000000, 696.000000, 0.000000, 0.000000, 0, 88.180000
175, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.111111, 0.000000, 10.000000, 700.000000, 0.000000, 0.000000, 0, 88.180000
176, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.088889, 0.000000, 10.000000, 704.000000, 0.000000, 0.000000, 0, 88.180000
177, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.066667, 0.000000, 10.000000, 708.000000, 0.000000, 0.000000, 0, 88.180000
178, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.044444, 0.000000, 10.000000, 712.000000, 0.000000, 0.000000, 0, 88.180000
179, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.022222, 0.000000, 10.000000, 716.000000, 0.000000, 0.000000, 0, 88.180000
180, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 10.000000, 720.000000, 0.000000, 0.000000, 0, 88.180000
181, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.022222, 0.000000, 10.000000, 724.000000, 0.000000, 0.000000, 0, 88.180000
182, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.044444, 0.000000, 10.000000, 728.000000, 0.000000, 0.000000, 0, 88.180000
183, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.066667, 0.000000, 10.000000, 732.000000, 0.000000, 0.000000, 0, 88.180000
184, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.088889, 0.000000, 10.000000, 736.000000, 0.000000, 0.000000, 0, 88.180000
185, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.111111, 0.000000, 10.000000, 740.000000, 0.000000, 0.000000, 0, 88.180000
186, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.133333, 0.000000, 10.000000, 744.000000, 0.000000, 0.000000, 0, 88.180000
187, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.155556, 0.000000, 10.000000, 748.000000, 0.000000, 0.000000, 0, 88.180000
188, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.177778, 0.000000, 10.000000, 752.000000, 0.000000, 0.000000, 0, 88.180000
189, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.200000, 0.000000, 10.000000, 756.000000, 0.000000, 0.000000, 0, 88.180000
190, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.222222, 0.000000, 10.000000, 760.000000, 0.000000, 0.000000, 0, 88.180000
191, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.244444, 0.000000, 10.000000, 764.000000, 0.000000, 0.000000, 0, 88.180000
192, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.266667, 0.000000, 10.000000, 768.000000, 0.000000, 0.000000, 0, 88.180000
193, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.288889, 0.000000, 10.000000, 772.000000, 0.000000, 0.000000, 0, 88.180000
194, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.311111, 0.000000, 10.000000, 776.000000, 0.000000, 0.000000, 0, 88.180000
195, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.333333, 0.000000, 10.000000, 780.000000, 0.000000, 0.000000, 0, 88.180000
196, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.355556, 0.000000, 10.000000, 784.000000, 0.000000, 0.000000, 0, 88.180000
197, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.377778, 0.000000, 10.000000, 788.000000, 0.000000, 0.000000, 0, 88.180000
198, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.400000, 0.000000, 10.000000, 792.000000, 0.000000, 0.000000, 0, 88.180000
199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.422222, 0.000000, 10.000000, 796.000000, 0.000000, 0.000000, 0, 88.180000
200, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.444444, 0.000000, 10.000000, 800.000000, 0.000000, 0.000000, 0, 88.180000
201, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.466667, 0.000000, 10.000000, 804.000000, 0.000000, 0.000000, 0, 88.180000
202, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.488889, 0.000000, 10.000000, 808.000000, 0.000000, 0.000000, 0, 88.180000
203, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.511111, 0.000000, 10.000000, 812.000000, 0.000000, 0.000000, 0, 88.180000
204, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.533333, 0.000000, 10.000000, 816.000000, 0.000000, 0.000000, 0, 88.180000
205, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.555556, 0.000000, 10.000000, 820.000000, 0.000000, 0.000000, 0, 88.180000
206, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.577778, 0.000000, 10.000000, 824.000000, 0.000000, 0.000000, 0, 88.180000
207, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.600000, 0.000000, 10.000000, 828.000000, 0.000000, 0.000000, 0, 88.180000
208, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.622222, 0.000000, 10.000000, 832.000000, 0.000000, 0.000000, 0, 88.180000
