# Detector Count (1)
DetectorCount
1

# Detector Parameters (5)
DetectorIndex, DetectorPageCount, DetectorCellXSize, DetectorCellYSize, DetectorNormalizer
0, 360, 0.180000, 0.180000, 1.525879e-05

# Page Parameters (23)
PageIndex, SourceLocationX, SourceLocationY, SourceLocationZ, SourceEulerAngle0, SourceEulerAngle1, SourceEulerAngle2, SourceEulerSequence, DetectorLocationX, DetectorLocationY, DetectorLocationZ, DetectorEulerAngle0, DetectorEulerAngle1, DetectorEulerAngle2, DetectorEulerSequence, ObjectLocationX, ObjectLocationY, ObjectLocationZ, ObjectEulerAngle0, ObjectEulerAngle1, ObjectEulerAngle2, ObjectEulerSequence, FilteringAngle
88, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -2.044445, 0.000000, 10.000000, 351.119995, 0.000000, 0.000000, 0, 88.180000
89, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -2.022222, 0.000000, 10.000000, 355.109985, 0.000000, 0.000000, 0, 88.180000
90, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -2.000000, 0.000000, 10.000000, 359.100006, 0.000000, 0.000000, 0, 88.180000
91, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.977778, 0.000000, 10.000000, 363.089996, 0.000000, 0.000000, 0, 88.180000
92, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.955556, 0.000000, 10.000000, 367.079987, 0.000000, 0.000000, 0, 88.180000
93, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.933333, 0.000000, 10.000000, 371.070007, 0.000000, 0.000000, 0, 88.180000
94, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.911111, 0.000000, 10.000000, 375.059998, 0.000000, 0.000000, 0, 88.180000
95, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.888889, 0.000000, 10.000000, 379.049988, 0.000000, 0.000000, 0, 88.180000
96, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.866667, 0.000000, 10.000000, 383.040009, 0.000000, 0.000000, 0, 88.180000
97, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.844444, 0.000000, 10.000000, 387.029999, 0.000000, 0.000000, 0, 88.180000
98, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.822222, 0.000000, 10.000000, 391.019989, 0.000000, 0.000000, 0, 88.180000
99, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.800000, 0.000000, 10.000000, 395.010010, 0.000000, 0.000000, 0, 88.180000
100, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.777778, 0.000000, 10.000000, 399.000000, 0.000000, 0.000000, 0, 88.180000
101, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.755556, 0.000000, 10.000000, 402.989990, 0.000000, 0.000000, 0, 88.180000
102, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.733333, 0.000000, 10.000000, 406.980011, 0.000000, 0.000000, 0, 88.180000
103, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.711111, 0.000000, 10.000000, 410.970001, 0.000000, 0.000000, 0, 88.180000
104, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.688889, 0.000000, 10.000000, 414.959991, 0.000000, 0.000000, 0, 88.180000
105, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.666667, 0.000000, 10.000000, 418.950012, 0.000000, 0.000000, 0, 88.180000
106, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.644444, 0.000000, 10.000000, 422.940002, 0.000000, 0.000000, 0, 88.180000
107, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.622222, 0.000000, 10.000000, 426.929993, 0.000000, 0.000000, 0, 88.180000
108, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.600000, 0.000000, 10.000000, 430.920013, 0.000000, 0.000000, 0, 88.180000
109, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.577778, 0.000000, 10.000000, 434.910004, 0.000000, 0.000000, 0, 88.180000
110, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.555556, 0.000000, 10.000000, 438.899994, 0.000000, 0.000000, 0, 88.180000
111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.533333, 0.000000, 10.000000, 442.890015, 0.000000, 0.000000, 0, 88.180000
112, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.511111, 0.000000, 10.000000, 446.880005, 0.000000, 0.000000, 0, 88.180000
113, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.488889, 0.000000, 10.000000, 450.869995, 0.000000, 0.000000, 0, 88.180000
114, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.466667, 0.000000, 10.000000, 454.859985, 0.000000, 0.000000, 0, 88.180000
115, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.444444, 0.000000, 10.000000, 458.850006, 0.000000, 0.000000, 0, 88.180000
116, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.422222, 0.000000, 10.000000, 462.839996, 0.000000, 0.000000, 0, 88.180000
117, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.400000, 0.000000, 10.000000, 466.829987, 0.000000, 0.000000, 0, 88.180000
118, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.377778, 0.000000, 10.000000, 470.820007, 0.000000, 0.000000, 0, 88.180000
119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.355556, 0.000000, 10.000000, 474.809998, 0.000000, 0.000000, 0, 88.180000
120, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.333333, 0.000000, 10.000000, 478.799988, 0.000000, 0.000000, 0, 88.180000
121, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.311111, 0.000000, 10.000000, 482.790009, 0.000000, 0.000000, 0, 88.180000
122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.288889, 0.000000, 10.000000, 486.779999, 0.000000, 0.000000, 0, 88.180000
123, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.266667, 0.000000, 10.000000, 490.769989, 0.000000, 0.000000, 0, 88.180000
124, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.244444, 0.000000, 10.000000, 494.760010, 0.000000, 0.000000, 0, 88.180000
125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.222222, 0.000000, 10.000000, 498.750000, 0.000000, 0.000000, 0, 88.180000
126, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.200000, 0.000000, 10.000000, 502.739990, 0.000000, 0.000000, 0, 88.180000
127, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.177778, 0.000000, 10.000000, 506.730011, 0.000000, 0.000000, 0, 88.180000
128, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.155556, 0.000000, 10.000000, 510.720001, 0.000000, 0.000000, 0, 88.180000
129, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.133333, 0.000000, 10.000000, 514.710022, 0.000000, 0.000000, 0, 88.180000
130, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.111111, 0.000000, 10.000000, 518.700012, 0.000000, 0.000000, 0, 88.180000
131, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.088889, 0.000000, 10.000000, 522.690002, 0.000000, 0.000000, 0, 88.180000
132, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.066667, 0.000000, 10.000000, 526.679993, 0.000000, 0.000000, 0, 88.180000
133, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.044444, 0.000000, 10.000000, 530.669983, 0.000000, 0.000000, 0, 88.180000
134, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.022222, 0.000000, 10.000000, 534.659973, 0.000000, 0.000000, 0, 88.180000
135, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -1.000000, 0.000000, 10.000000, 538.650024, 0.000000, 0.000000, 0, 88.180000
136, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.977778, 0.000000, 10.000000, 542.640015, 0.000000, 0.000000, 0, 88.180000
137, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.955556, 0.000000, 10.000000, 546.630005, 0.000000, 0.000000, 0, 88.180000
138, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.933333, 0.000000, 10.000000, 550.619995, 0.000000, 0.000000, 0, 88.180000
139, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.911111, 0.000000, 10.000000, 554.609985, 0.000000, 0.000000, 0, 88.180000
140, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.888889, 0.000000, 10.000000, 558.599976, 0.000000, 0.000000, 0, 88.180000
141, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.866667, 0.000000, 10.000000, 562.590027, 0.000000, 0.000000, 0, 88.180000
142, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.844444, 0.000000, 10.000000, 566.580017, 0.000000, 0.000000, 0, 88.180000
143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.822222, 0.000000, 10.000000, 570.570007, 0.000000, 0.000000, 0, 88.180000
144, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.800000, 0.000000, 10.000000, 574.559998, 0.000000, 0.000000, 0, 88.180000
145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.777778, 0.000000, 10.000000, 578.549988, 0.000000, 0.000000, 0, 88.180000
146, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.755556, 0.000000, 10.000000, 582.539978, 0.000000, 0.000000, 0, 88.180000
147, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.733333, 0.000000, 10.000000, 586.530029, 0.000000, 0.000000, 0, 88.180000
148, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.711111, 0.000000, 10.000000, 590.520020, 0.000000, 0.000000, 0, 88.180000
149, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.688889, 0.000000, 10.000000, 594.510010, 0.000000, 0.000000, 0, 88.180000
150, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.666667, 0.000000, 10.000000, 598.500000, 0.000000, 0.000000, 0, 88.180000
151, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.644444, 0.000000, 10.000000, 602.489990, 0.000000, 0.000000, 0, 88.180000
152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.622222, 0.000000, 10.000000, 606.479980, 0.000000, 0.000000, 0, 88.180000
153, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.600000, 0.000000, 10.000000, 610.469971, 0.000000, 0.000000, 0, 88.180000
154, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.577778, 0.000000, 10.000000, 614.460022, 0.000000, 0.000000, 0, 88.180000
155, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.555556, 0.000000, 10.000000, 618.450012, 0.000000, 0.000000, 0, 88.180000
156, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.533333, 0.000000, 10.000000, 622.440002, 0.000000, 0.000000, 0, 88.180000
157, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.511111, 0.000000, 10.000000, 626.429993, 0.000000, 0.000000, 0, 88.180000
158, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.488889, 0.000000, 10.000000, 630.419983, 0.000000, 0.000000, 0, 88.180000
159, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.466667, 0.000000, 10.000000, 634.409973, 0.000000, 0.000000, 0, 88.180000
160, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.444444, 0.000000, 10.000000, 638.400024, 0.000000, 0.000000, 0, 88.180000
161, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.422222, 0.000000, 10.000000, 642.390015, 0.000000, 0.000000, 0, 88.180000
162, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.400000, 0.000000, 10.000000, 646.380005, 0.000000, 0.000000, 0, 88.180000
163, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.377778, 0.000000, 10.000000, 650.369995, 0.000000, 0.000000, 0, 88.180000
164, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.355556, 0.000000, 10.000000, 654.359985, 0.000000, 0.000000, 0, 88.180000
165, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.333333, 0.000000, 10.000000, 658.349976, 0.000000, 0.000000, 0, 88.180000
166, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.311111, 0.000000, 10.000000, 662.340027, 0.000000, 0.000000, 0, 88.180000
167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.288889, 0.000000, 10.000000, 666.330017, 0.000000, 0.000000, 0, 88.180000
168, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.266667, 0.000000, 10.000000, 670.320007, 0.000000, 0.000000, 0, 88.180000
169, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.244444, 0.000000, 10.000000, 674.309998, 0.000000, 0.000000, 0, 88.180000
170, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.222222, 0.000000, 10.000000, 678.299988, 0.000000, 0.000000, 0, 88.180000
171, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.200000, 0.000000, 10.000000, 682.289978, 0.000000, 0.000000, 0, 88.180000
172, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.177778, 0.000000, 10.000000, 686.280029, 0.000000, 0.000000, 0, 88.180000
173, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.155556, 0.000000, 10.000000, 690.270020, 0.000000, 0.000000, 0, 88.180000
174, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.133333, 0.000000, 10.000000, 694.260010, 0.000000, 0.000000, 0, 88.180000
175, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.111111, 0.000000, 10.000000, 698.250000, 0.000000, 0.000000, 0, 88.180000
176, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.088889, 0.000000, 10.000000, 702.239990, 0.000000, 0.000000, 0, 88.180000
177, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.066667, 0.000000, 10.000000, 706.229980, 0.000000, 0.000000, 0, 88.180000
178, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.044444, 0.000000, 10.000000, 710.219971, 0.000000, 0.000000, 0, 88.180000
179, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, -0.022222, 0.000000, 10.000000, 714.210022, 0.000000, 0.000000, 0, 88.180000
180, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 10.000000, 718.200012, 0.000000, 0.000000, 0, 88.180000
181, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.022222, 0.000000, 10.000000, 722.190002, 0.000000, 0.000000, 0, 88.180000
182, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.044444, 0.000000, 10.000000, 726.179993, 0.000000, 0.000000, 0, 88.180000
183, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.066667, 0.000000, 10.000000, 730.169983, 0.000000, 0.000000, 0, 88.180000
184, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.088889, 0.000000, 10.000000, 734.159973, 0.000000, 0.000000, 0, 88.180000
185, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.111111, 0.000000, 10.000000, 738.150024, 0.000000, 0.000000, 0, 88.180000
186, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.133333, 0.000000, 10.000000, 742.140015, 0.000000, 0.000000, 0, 88.180000
187, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.155556, 0.000000, 10.000000, 746.130005, 0.000000, 0.000000, 0, 88.180000
188, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.177778, 0.000000, 10.000000, 750.119995, 0.000000, 0.000000, 0, 88.180000
189, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.200000, 0.000000, 10.000000, 754.109985, 0.000000, 0.000000, 0, 88.180000
190, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.222222, 0.000000, 10.000000, 758.099976, 0.000000, 0.000000, 0, 88.180000
191, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.244444, 0.000000, 10.000000, 762.090027, 0.000000, 0.000000, 0, 88.180000
192, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.266667, 0.000000, 10.000000, 766.080017, 0.000000, 0.000000, 0, 88.180000
193, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.288889, 0.000000, 10.000000, 770.070007, 0.000000, 0.000000, 0, 88.180000
194, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.311111, 0.000000, 10.000000, 774.059998, 0.000000, 0.000000, 0, 88.180000
195, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.333333, 0.000000, 10.000000, 778.049988, 0.000000, 0.000000, 0, 88.180000
196, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 60.000000, 0.000000, 0.000000, 0.000000, 0, 0.355556, 0.000000, 10.000000, 782.039978, 0.000000, 0.000000, 0, 88.180000
